Height(Centimeter);Weight(Kilograms);Gender;BMI;Skin Color;Clothes Color;Pants Color
172.160311;62.6496280888;Male;Ideal;(226, 165, 137);(98, 150, 57);(39, 7, 23)
170.8377838;53.1902844432;Female;Underweight;(235, 185, 152);(175, 1, 125);(173, 188, 8)
171.55863580000002;54.903002476;Female;Ideal;(226, 165, 137);(227, 237, 169);(212, 184, 18)
177.9551432;67.6937525656;Male;Ideal;(119, 78, 58);(99, 169, 162);(54, 68, 99)
176.4228374;60.8590736688;Male;Ideal;(235, 185, 152);(249, 25, 141);(20, 192, 5)
171.7929;52.8858334928;Female;Underweight;(235, 185, 152);(168, 87, 118);(28, 154, 254)
175.19081039999998;53.792064949600004;Female;Underweight;(127, 41, 44);(193, 163, 83);(143, 111, 36)
168.3602678;58.9378393936;Female;Ideal;(243, 214, 200);(146, 102, 204);(69, 233, 100)
177.1688608;47.483008462399994;Female;Underweight;(253, 220, 213);(130, 100, 188);(164, 45, 60)
176.3267746;58.0510670336;Male;Ideal;(226, 165, 137);(156, 111, 253);(42, 130, 113)
180.5141932;69.0025922816;Male;Ideal;(127, 41, 44);(92, 37, 159);(246, 42, 232)
173.5729828;63.25335904080001;Male;Ideal;(246, 215, 197);(176, 86, 74);(23, 246, 75)
170.4755036;60.083023116;Male;Ideal;(226, 165, 137);(255, 201, 251);(155, 223, 189)
171.41311919999998;48.60823413679999;Female;Underweight;(253, 220, 213);(146, 73, 248);(213, 96, 133)
167.34823020000002;54.5677526288;Female;Ideal;(119, 78, 58);(100, 149, 255);(122, 109, 166)
167.204644;46.429994634399996;Female;Underweight;(243, 214, 200);(140, 3, 247);(42, 68, 25)
175.6476548;58.647041562400005;Male;Ideal;(252, 218, 191);(243, 91, 207);(149, 178, 88)
172.0588634;59.910023127200006;Male;Ideal;(204, 150, 103);(54, 115, 50);(81, 35, 196)
173.5293202;60.401762214399994;Male;Ideal;(246, 215, 197);(200, 117, 185);(195, 61, 120)
165.4574796;53.469833192799996;Female;Ideal;(235, 185, 152);(235, 200, 204);(209, 4, 15)
168.2833058;54.6333873912;Female;Ideal;(253, 220, 213);(1, 219, 38);(163, 195, 19)
170.89407020000002;51.4004557704;Female;Underweight;(127, 41, 44);(195, 189, 92);(158, 141, 229)
181.02280280000002;58.77536273919999;Male;Underweight;(119, 78, 58);(93, 129, 33);(54, 249, 201)
170.81830200000002;55.5098178536;Female;Ideal;(246, 215, 197);(10, 92, 149);(38, 194, 146)
168.7547806;55.0816270056;Female;Ideal;(127, 41, 44);(246, 137, 112);(156, 194, 248)
169.7905418;48.9610379944;Female;Underweight;(243, 214, 200);(125, 137, 146);(125, 181, 218)
177.1842786;63.919912484799994;Male;Ideal;(204, 150, 103);(10, 246, 115);(184, 232, 24)
175.43094200000002;60.6077383416;Male;Ideal;(243, 214, 200);(174, 121, 152);(64, 223, 59)
176.9363746;59.0830341928;Male;Ideal;(204, 150, 103);(184, 107, 96);(132, 217, 174)
175.0993958;56.837118764;Female;Ideal;(243, 214, 200);(3, 130, 133);(42, 142, 185)
170.5862476;49.3730809672;Female;Underweight;(235, 185, 152);(26, 148, 246);(234, 52, 235)
176.2739934;59.31477434559999;Male;Ideal;(226, 165, 137);(185, 0, 20);(199, 36, 66)
173.60066880000002;61.6251905568;Male;Ideal;(243, 214, 200);(134, 146, 87);(132, 201, 17)
179.099083;61.2388662504;Male;Ideal;(204, 150, 103);(231, 62, 42);(71, 236, 133)
176.4921032;56.1130952136;Female;Underweight;(127, 41, 44);(198, 136, 45);(150, 220, 51)
169.94378;45.4241543744;Female;Underweight;(252, 218, 191);(29, 154, 196);(147, 5, 219)
173.0552546;55.153702774399996;Female;Underweight;(252, 218, 191);(85, 127, 90);(81, 150, 247)
181.08147680000002;62.65457224159999;Male;Ideal;(127, 41, 44);(0, 60, 217);(49, 173, 211)
178.35496460000002;53.917120264000005;Female;Underweight;(119, 78, 58);(210, 143, 240);(255, 37, 232)
174.0850976;67.42300350080001;Male;Ideal;(127, 41, 44);(141, 49, 151);(180, 31, 237)
175.2158548;53.600286252;Female;Underweight;(235, 185, 152);(136, 110, 66);(141, 250, 172)
170.793156;60.3901502592;Male;Ideal;(204, 150, 103);(103, 75, 174);(57, 86, 137)
174.9532188;55.9864523272;Female;Underweight;(253, 220, 213);(155, 6, 86);(203, 230, 16)
178.08844240000002;61.5358329328;Male;Ideal;(235, 185, 152);(129, 82, 7);(66, 212, 228)
177.19761359999998;59.993574773599995;Male;Ideal;(243, 214, 200);(151, 221, 106);(230, 162, 180)
176.08506820000002;53.3187416976;Female;Underweight;(127, 41, 44);(55, 159, 18);(33, 170, 131)
174.8880932;51.1300695792;Female;Underweight;(246, 215, 197);(190, 108, 187);(86, 108, 1)
171.4834264;56.167072661599995;Female;Ideal;(127, 41, 44);(184, 70, 211);(134, 109, 10)
171.90107859999998;60.2547984064;Male;Ideal;(235, 185, 152);(251, 67, 165);(235, 39, 72)
173.4867244;63.7177465304;Male;Ideal;(127, 41, 44);(171, 222, 96);(56, 59, 188)
172.2626476;57.2142351528;Female;Ideal;(243, 214, 200);(215, 109, 62);(60, 44, 153)
165.5435348;50.2878399536;Female;Underweight;(252, 218, 191);(93, 9, 106);(76, 211, 178)
170.7370474;59.705952086399996;Male;Ideal;(252, 218, 191);(78, 51, 231);(164, 233, 211)
166.90202840000003;57.6342159856;Female;Ideal;(253, 220, 213);(34, 4, 178);(124, 231, 249)
169.2203372;61.35748055839999;Male;Ideal;(226, 165, 137);(196, 210, 118);(160, 74, 165)
177.9006602;67.479974656;Male;Ideal;(204, 150, 103);(3, 237, 119);(2, 5, 9)
176.7275866;63.119821556;Male;Ideal;(235, 185, 152);(226, 224, 111);(204, 13, 99)
175.4154734;62.84372010559999;Male;Ideal;(252, 218, 191);(232, 60, 242);(63, 112, 132)
171.4389002;48.1842616944;Female;Underweight;(243, 214, 200);(58, 2, 93);(59, 132, 223)
163.802314;43.394466251999994;Female;Underweight;(253, 220, 213);(88, 233, 18);(17, 79, 125)
171.0260232;58.315420451200005;Male;Ideal;(252, 218, 191);(191, 115, 222);(21, 131, 66)
166.96227720000002;64.38039908319999;Female;Ideal;(252, 218, 191);(177, 169, 73);(43, 157, 243)
168.26379860000003;63.223104454399994;Female;Ideal;(204, 150, 103);(186, 158, 93);(209, 31, 98)
176.64783060000002;62.0227639448;Male;Ideal;(119, 78, 58);(119, 106, 23);(113, 225, 170)
180.1192486;63.20169491200001;Male;Ideal;(226, 165, 137);(235, 180, 15);(163, 166, 59)
171.33404900000002;55.9477609296;Female;Ideal;(235, 185, 152);(78, 249, 126);(221, 191, 187)
169.704512;59.621039664;Male;Ideal;(235, 185, 152);(221, 73, 15);(163, 39, 179)
167.834437;58.1717225056;Female;Ideal;(235, 185, 152);(149, 119, 152);(67, 64, 58)
166.3309856;55.3892984592;Female;Ideal;(226, 165, 137);(68, 155, 32);(85, 237, 105)
172.65269;52.557931836;Female;Underweight;(252, 218, 191);(80, 148, 204);(134, 93, 100)
173.1755236;58.112483390399994;Male;Ideal;(235, 185, 152);(250, 76, 74);(5, 244, 105)
174.6346266;58.2965963832;Male;Ideal;(243, 214, 200);(27, 239, 149);(254, 176, 224)
178.8921492;62.8715706544;Male;Ideal;(252, 218, 191);(116, 216, 243);(102, 184, 86)
172.32388699999998;55.645351143199996;Female;Ideal;(246, 215, 197);(80, 129, 60);(236, 165, 204)
177.3975116;58.491686302400005;Male;Ideal;(246, 215, 197);(121, 61, 223);(19, 79, 212)
173.22713639999998;57.073803069600004;Female;Ideal;(246, 215, 197);(124, 245, 87);(143, 250, 47)
174.05164580000002;57.3650544928;Female;Ideal;(252, 218, 191);(178, 108, 48);(1, 172, 183)
164.92230160000003;56.0384793296;Female;Ideal;(243, 214, 200);(51, 5, 134);(55, 99, 29)
169.99226860000002;60.64171238240001;Male;Ideal;(119, 78, 58);(34, 231, 186);(100, 138, 163)
177.16665099999997;57.214325871199996;Female;Underweight;(246, 215, 197);(106, 73, 122);(10, 253, 193)
177.45837;56.4673505656;Female;Underweight;(226, 165, 137);(53, 164, 147);(129, 30, 54)
168.2606744;59.6959730624;Female;Ideal;(253, 220, 213);(233, 39, 125);(237, 44, 102)
168.4576006;61.40288511759999;Female;Ideal;(204, 150, 103);(90, 208, 150);(219, 179, 162)
185.02088980000002;64.4890343672;Male;Ideal;(246, 215, 197);(152, 185, 66);(43, 106, 227)
171.1890404;59.624169448800004;Male;Ideal;(252, 218, 191);(183, 97, 56);(47, 50, 238)
165.14653280000002;52.2010456504;Female;Ideal;(119, 78, 58);(219, 93, 67);(227, 146, 94)
179.312189;64.86787440559999;Male;Ideal;(119, 78, 58);(12, 184, 123);(125, 168, 117)
178.23225720000002;66.37339161279999;Male;Ideal;(246, 215, 197);(151, 216, 2);(40, 1, 191)
171.342812;61.8483578208;Male;Ideal;(127, 41, 44);(80, 199, 154);(188, 175, 252)
170.8582308;56.0434688416;Female;Ideal;(253, 220, 213);(59, 210, 4);(119, 63, 81)
177.33517999999998;59.9270781864;Male;Ideal;(226, 165, 137);(25, 13, 39);(110, 210, 97)
168.2698438;59.18196260799999;Female;Ideal;(252, 218, 191);(182, 6, 176);(146, 117, 219)
176.8653562;68.2775708288;Male;Ideal;(252, 218, 191);(126, 124, 218);(132, 101, 193)
171.610401;62.8477570744;Male;Ideal;(243, 214, 200);(132, 135, 106);(102, 162, 54)
175.80292500000002;59.658914595999995;Male;Ideal;(253, 220, 213);(171, 182, 56);(104, 218, 214)
178.4089396;60.606921876;Male;Ideal;(127, 41, 44);(87, 131, 221);(114, 129, 204)
174.6171768;63.92290619199999;Male;Ideal;(226, 165, 137);(4, 173, 252);(72, 145, 203)
178.3234686;57.4980930264;Female;Underweight;(252, 218, 191);(205, 141, 196);(213, 150, 33)
173.22932079999998;59.61301108559999;Male;Ideal;(252, 218, 191);(74, 23, 1);(0, 164, 195)
175.3084378;65.0450474408;Male;Ideal;(119, 78, 58);(225, 16, 9);(254, 122, 240)
171.88045380000003;58.5055662176;Male;Ideal;(235, 185, 152);(201, 12, 245);(231, 129, 151)
162.7413306;62.973356699200004;Female;Ideal;(252, 218, 191);(145, 96, 85);(231, 145, 189)
169.1531034;56.8373909192;Female;Ideal;(204, 150, 103);(88, 250, 204);(234, 212, 142)
163.10711600000002;49.680707061599996;Female;Ideal;(235, 185, 152);(27, 133, 83);(151, 254, 245)
170.99937860000003;50.7606642544;Female;Underweight;(253, 220, 213);(214, 242, 24);(75, 12, 243)
173.39386199999998;56.4026683464;Female;Ideal;(119, 78, 58);(239, 98, 103);(189, 48, 151)
175.52616659999998;64.4972897416;Male;Ideal;(127, 41, 44);(165, 34, 115);(0, 202, 172)
170.8545478;49.8632778416;Female;Underweight;(253, 220, 213);(230, 56, 174);(55, 89, 0)
171.60956280000002;53.17005424;Female;Underweight;(252, 218, 191);(196, 136, 24);(201, 38, 91)
171.974129;54.3788315608;Female;Underweight;(127, 41, 44);(17, 40, 127);(95, 5, 22)
175.05194860000003;54.28248862;Female;Underweight;(252, 218, 191);(246, 175, 56);(219, 190, 185)
169.55950339999998;50.404095583200004;Female;Underweight;(119, 78, 58);(180, 173, 84);(246, 22, 148)
161.550477;51.536442652;Female;Ideal;(127, 41, 44);(164, 137, 212);(19, 56, 102)
172.605446;59.892559835200004;Male;Ideal;(226, 165, 137);(128, 210, 214);(43, 14, 119)
178.1115818;62.07860112000001;Male;Ideal;(235, 185, 152);(204, 204, 73);(15, 161, 192)
174.0478866;55.3778679408;Female;Underweight;(119, 78, 58);(6, 192, 91);(143, 77, 227)
173.4134454;57.576564442400006;Female;Ideal;(226, 165, 137);(215, 161, 90);(149, 230, 5)
172.80509;59.969851912;Male;Ideal;(253, 220, 213);(43, 222, 97);(178, 247, 22)
161.84326280000002;51.2111718288;Female;Ideal;(235, 185, 152);(73, 192, 152);(249, 191, 96)
160.7239102;55.9657231728;Female;Ideal;(204, 150, 103);(121, 10, 154);(214, 178, 199)
171.30755680000001;65.5741171496;Male;Ideal;(252, 218, 191);(220, 126, 142);(137, 39, 25)
180.1690072;56.306189328;Female;Underweight;(252, 218, 191);(250, 127, 240);(186, 64, 253)
164.9944884;56.3325883824;Female;Ideal;(252, 218, 191);(187, 119, 192);(159, 25, 25)
172.28814920000002;60.985399040800004;Male;Ideal;(127, 41, 44);(252, 107, 52);(203, 154, 237)
166.82684440000003;53.2434454256;Female;Ideal;(253, 220, 213);(163, 247, 29);(55, 103, 32)
172.35751660000003;48.1892965656;Female;Underweight;(127, 41, 44);(197, 73, 204);(233, 196, 224)
174.3489274;57.2704805608;Female;Ideal;(119, 78, 58);(182, 27, 46);(1, 162, 242)
170.5647338;65.623649396;Male;Ideal;(252, 218, 191);(232, 43, 221);(28, 255, 4)
173.1133444;58.3530685872;Male;Ideal;(246, 215, 197);(45, 36, 38);(35, 91, 29)
169.5709588;54.6880905864;Female;Ideal;(204, 150, 103);(168, 174, 91);(186, 85, 213)
168.0239464;56.463948625600004;Female;Ideal;(243, 214, 200);(150, 97, 138);(225, 52, 133)
177.8866394;61.497549768000006;Male;Ideal;(243, 214, 200);(177, 234, 210);(4, 153, 61)
161.6194888;55.9593728848;Female;Ideal;(253, 220, 213);(94, 193, 250);(49, 195, 162)
172.7107798;58.0136910528;Male;Ideal;(243, 214, 200);(217, 152, 247);(18, 19, 96)
162.2192336;45.866996244;Female;Underweight;(252, 218, 191);(46, 68, 136);(182, 236, 110)
177.65913160000002;60.6936940256;Male;Ideal;(226, 165, 137);(234, 11, 218);(103, 112, 37)
173.57829139999998;60.8732710984;Male;Ideal;(119, 78, 58);(161, 91, 225);(9, 208, 156)
171.9537074;57.877432016;Female;Ideal;(119, 78, 58);(65, 163, 233);(235, 230, 243)
170.5137814;52.509079977599995;Female;Underweight;(127, 41, 44);(110, 63, 159);(15, 119, 60)
174.6538798;51.95215972;Female;Underweight;(243, 214, 200);(112, 51, 211);(163, 163, 195)
166.6191486;55.850102572;Female;Ideal;(252, 218, 191);(181, 247, 184);(52, 35, 231)
168.4448498;45.6233266216;Female;Underweight;(243, 214, 200);(229, 185, 136);(60, 97, 105)
176.37960660000002;64.0509552136;Male;Ideal;(226, 165, 137);(180, 109, 242);(188, 88, 44)
176.20775020000002;60.2372897552;Male;Ideal;(226, 165, 137);(30, 253, 165);(71, 74, 92)
173.81128560000002;58.366767065599994;Male;Ideal;(246, 215, 197);(65, 5, 50);(38, 130, 155)
164.3362728;56.9735592376;Female;Ideal;(204, 150, 103);(164, 177, 201);(195, 157, 80)
177.105183;44.51487024344;Female;Underweight;(243, 214, 200);(33, 114, 67);(117, 64, 174)
173.76912159999998;60.650693503999996;Male;Ideal;(226, 165, 137);(140, 191, 243);(175, 109, 122)
166.0115298;53.0601035392;Female;Ideal;(204, 150, 103);(100, 95, 2);(202, 244, 68)
170.50755840000002;59.406354570400005;Male;Ideal;(252, 218, 191);(234, 6, 132);(88, 156, 2)
169.9790352;57.7546900208;Female;Ideal;(243, 214, 200);(255, 102, 150);(146, 10, 127)
176.0191552;62.7071889136;Male;Ideal;(253, 220, 213);(245, 71, 16);(239, 244, 151)
175.4923338;59.7134363544;Male;Ideal;(235, 185, 152);(97, 161, 87);(11, 252, 89)
172.5830432;58.42972563519999;Male;Ideal;(226, 165, 137);(184, 218, 116);(161, 250, 205)
177.2049034;67.11424342640001;Male;Ideal;(246, 215, 197);(199, 50, 73);(58, 121, 0)
172.8836014;56.5503125424;Female;Ideal;(253, 220, 213);(170, 13, 101);(192, 239, 176)
171.4382652;67.4698141952;Male;Ideal;(204, 150, 103);(108, 11, 237);(7, 89, 46)
170.47710379999998;51.4257208448;Female;Underweight;(127, 41, 44);(131, 222, 167);(74, 182, 209)
165.30759419999998;50.60045556;Female;Ideal;(235, 185, 152);(50, 12, 97);(127, 175, 98)
172.3484996;59.709036512;Male;Ideal;(204, 150, 103);(255, 199, 215);(196, 169, 94)
168.2885128;50.88054862;Female;Underweight;(252, 218, 191);(30, 168, 51);(222, 18, 44)
177.9230122;63.21884068959999;Male;Ideal;(253, 220, 213);(58, 99, 103);(179, 110, 47)
180.8698948;60.9809538392;Male;Ideal;(252, 218, 191);(32, 224, 173);(217, 74, 121)
177.1617996;62.50275499919999;Male;Ideal;(204, 150, 103);(37, 158, 105);(238, 253, 201)
181.47167159999998;61.9607125592;Male;Ideal;(204, 150, 103);(89, 217, 35);(64, 234, 9)
177.6645672;64.1829958448;Male;Ideal;(226, 165, 137);(118, 62, 33);(170, 224, 255)
169.85312739999998;54.051927806399995;Female;Ideal;(127, 41, 44);(207, 94, 174);(155, 95, 77)
175.8054142;58.2516000568;Male;Ideal;(252, 218, 191);(74, 78, 214);(142, 11, 235)
169.5200572;58.0549679248;Male;Ideal;(119, 78, 58);(207, 84, 205);(99, 54, 119)
176.824894;62.885949520800004;Male;Ideal;(246, 215, 197);(120, 41, 121);(141, 221, 97)
180.05071940000002;48.8392485424;Female;Underweight;(204, 150, 103);(250, 228, 200);(42, 31, 20)
166.6783814;60.0259612424;Female;Ideal;(243, 214, 200);(195, 110, 53);(27, 80, 124)
166.3064492;49.402428369599996;Female;Underweight;(226, 165, 137);(108, 180, 28);(57, 230, 2)
169.1192452;55.3129135664;Female;Ideal;(246, 215, 197);(64, 210, 136);(35, 14, 47)
171.20067360000002;54.477306384;Female;Ideal;(246, 215, 197);(144, 238, 180);(30, 100, 48)
169.01919460000002;45.4785400552;Female;Underweight;(252, 218, 191);(129, 156, 184);(208, 51, 29)
173.2357978;59.886118828799994;Male;Ideal;(243, 214, 200);(168, 45, 78);(158, 132, 162)
173.57217;58.5944248904;Male;Ideal;(243, 214, 200);(233, 21, 91);(135, 0, 85)
169.78637619999998;50.1304888888;Female;Underweight;(127, 41, 44);(114, 5, 196);(55, 6, 165)
170.5562756;48.043557456;Female;Underweight;(235, 185, 152);(81, 252, 14);(137, 73, 135)
175.1506022;59.1111115376;Male;Ideal;(253, 220, 213);(208, 163, 45);(105, 123, 208)
171.34758720000002;61.3557115496;Male;Ideal;(226, 165, 137);(91, 180, 92);(31, 137, 254)
177.13523120000002;63.127215105599994;Male;Ideal;(235, 185, 152);(133, 28, 236);(78, 52, 75)
177.3510804;58.478985726400005;Male;Ideal;(127, 41, 44);(219, 177, 52);(177, 218, 156)
176.94234360000002;53.808711776;Female;Underweight;(246, 215, 197);(91, 82, 162);(193, 183, 241)
188.0093268;56.3502784704;Female;Underweight;(235, 185, 152);(96, 38, 161);(28, 156, 128)
164.7900946;57.659889292799996;Female;Ideal;(246, 215, 197);(67, 149, 44);(133, 34, 168)
173.8643208;56.838933131999994;Female;Ideal;(253, 220, 213);(243, 212, 227);(111, 111, 77)
175.79164740000002;62.793462112;Male;Ideal;(204, 150, 103);(242, 228, 29);(23, 104, 209)
174.567596;58.441246872;Male;Ideal;(127, 41, 44);(109, 66, 3);(197, 136, 139)
171.49813300000002;50.2114097016;Female;Underweight;(253, 220, 213);(72, 254, 161);(0, 188, 216)
175.84547;66.5692979976;Male;Ideal;(253, 220, 213);(94, 217, 173);(82, 45, 140)
176.7336572;55.6582785152;Female;Underweight;(246, 215, 197);(59, 57, 42);(76, 184, 105)
170.5108604;56.2275818344;Female;Ideal;(127, 41, 44);(90, 33, 144);(231, 68, 192)
174.6109284;62.8115604328;Male;Ideal;(226, 165, 137);(224, 196, 244);(246, 80, 194)
165.189789;46.7479172672;Female;Underweight;(226, 165, 137);(227, 142, 201);(151, 180, 60)
170.476545;61.578470580799994;Male;Ideal;(204, 150, 103);(186, 69, 104);(189, 118, 12)
170.8934352;48.002053788;Female;Underweight;(119, 78, 58);(70, 230, 94);(13, 143, 5)
166.420927;51.718060888800004;Female;Ideal;(243, 214, 200);(83, 78, 190);(18, 119, 90)
173.894115;57.1543156496;Female;Ideal;(246, 215, 197);(101, 200, 68);(214, 44, 139)
173.4757516;56.9860330176;Female;Ideal;(226, 165, 137);(218, 149, 152);(104, 176, 45)
171.2618114;53.862008836;Female;Underweight;(127, 41, 44);(23, 2, 64);(92, 195, 189)
171.8801998;64.6139082448;Male;Ideal;(253, 220, 213);(40, 65, 185);(82, 44, 29)
182.4193202;66.6401944272;Male;Ideal;(204, 150, 103);(121, 48, 165);(200, 204, 16)
174.5437708;58.494498572800005;Male;Ideal;(235, 185, 152);(15, 252, 28);(161, 167, 39)
169.12338540000002;55.5329510456;Female;Ideal;(226, 165, 137);(224, 57, 136);(146, 108, 201)
176.216056;54.8808218272;Female;Underweight;(226, 165, 137);(159, 81, 232);(27, 118, 166)
173.8376508;61.550347876800004;Male;Ideal;(127, 41, 44);(222, 173, 186);(224, 197, 124)
164.38679340000002;55.583844068;Female;Ideal;(253, 220, 213);(254, 87, 7);(8, 195, 64)
174.059977;56.8534027168;Female;Ideal;(119, 78, 58);(191, 6, 100);(110, 184, 207)
176.157763;60.821244095999994;Male;Ideal;(253, 220, 213);(47, 24, 149);(58, 33, 210)
175.7738166;53.2738814488;Female;Underweight;(235, 185, 152);(124, 227, 165);(98, 23, 224)
170.19468120000002;54.8255743216;Female;Ideal;(119, 78, 58);(102, 186, 66);(61, 220, 67)
169.9212248;51.248411732;Female;Underweight;(243, 214, 200);(19, 120, 170);(122, 120, 43)
173.6163152;61.6072283136;Male;Ideal;(252, 218, 191);(201, 151, 194);(128, 99, 247)
171.0327542;53.7472047008;Female;Underweight;(253, 220, 213);(27, 51, 208);(251, 117, 167)
177.35862419999998;62.9078126552;Male;Ideal;(243, 214, 200);(3, 214, 43);(93, 200, 48)
170.43146000000002;58.083952453600006;Male;Ideal;(226, 165, 137);(228, 127, 207);(9, 100, 19)
174.093251;58.7984959312;Male;Ideal;(252, 218, 191);(198, 72, 179);(123, 180, 103)
180.9198566;58.438661397599994;Male;Underweight;(252, 218, 191);(97, 4, 255);(132, 44, 35)
174.078138;59.037720352;Male;Ideal;(119, 78, 58);(68, 41, 70);(122, 139, 41)
177.402998;61.12016122400001;Male;Ideal;(127, 41, 44);(39, 158, 95);(220, 89, 87)
176.22006919999998;69.55824248159999;Male;Ideal;(243, 214, 200);(86, 221, 250);(225, 91, 57)
179.66616340000002;62.878964204000006;Male;Ideal;(246, 215, 197);(194, 138, 118);(162, 162, 19)
174.81130900000002;60.7503476664;Male;Ideal;(119, 78, 58);(76, 67, 214);(148, 27, 241)
178.2428236;57.255648102399995;Female;Underweight;(235, 185, 152);(183, 202, 104);(227, 18, 215)
170.93501500000002;65.056886192;Male;Ideal;(243, 214, 200);(22, 200, 179);(170, 190, 59)
178.4877304;60.558206095200006;Male;Ideal;(204, 150, 103);(253, 8, 14);(249, 17, 93)
172.49902;60.7252640288;Male;Ideal;(243, 214, 200);(51, 254, 199);(206, 251, 2)
176.6350798;61.21677632;Male;Ideal;(235, 185, 152);(57, 113, 123);(44, 26, 116)
172.8949044;56.31929813679999;Female;Ideal;(246, 215, 197);(130, 85, 231);(247, 161, 131)
179.12643880000002;56.2166956264;Female;Underweight;(253, 220, 213);(132, 255, 139);(74, 198, 109)
178.2420362;61.5258085496;Male;Ideal;(204, 150, 103);(237, 205, 178);(186, 18, 197)
173.94877580000002;60.207624838399994;Male;Ideal;(253, 220, 213);(111, 77, 182);(20, 39, 235)
168.976548;45.531791756;Female;Underweight;(226, 165, 137);(214, 44, 17);(249, 61, 143)
178.370992;64.2264499584;Male;Ideal;(246, 215, 197);(11, 61, 242);(190, 84, 36)
164.598477;50.3179584624;Female;Ideal;(127, 41, 44);(30, 32, 218);(127, 54, 243)
167.6249632;51.7476804464;Female;Underweight;(235, 185, 152);(75, 152, 120);(140, 5, 161)
178.35504079999998;61.402250088799995;Male;Ideal;(243, 214, 200);(188, 39, 191);(36, 200, 198)
164.1735604;57.7296517424;Female;Ideal;(252, 218, 191);(219, 86, 53);(162, 188, 124)
176.5366294;65.108822476;Male;Ideal;(127, 41, 44);(54, 231, 68);(53, 119, 252)
172.5741278;62.267295392;Male;Ideal;(235, 185, 152);(104, 247, 185);(24, 120, 171)
174.2633802;58.3991988936;Male;Ideal;(253, 220, 213);(187, 253, 193);(208, 35, 100)
177.15148720000002;59.3995960496;Male;Ideal;(252, 218, 191);(73, 83, 5);(72, 123, 223)
178.5378954;61.507982384;Male;Ideal;(204, 150, 103);(149, 164, 225);(88, 236, 109)
178.2479544;68.43020453679999;Male;Ideal;(226, 165, 137);(186, 165, 136);(66, 241, 135)
173.5530946;58.0051635232;Male;Ideal;(127, 41, 44);(13, 116, 63);(13, 25, 139)
172.4828656;55.9425446216;Female;Ideal;(252, 218, 191);(255, 208, 63);(38, 46, 205)
169.75015580000002;56.0896898664;Female;Ideal;(246, 215, 197);(85, 100, 158);(46, 178, 115)
178.48671439999998;60.4384578072;Male;Ideal;(204, 150, 103);(136, 170, 175);(211, 46, 52)
170.663997;57.8665911672;Female;Ideal;(235, 185, 152);(85, 21, 152);(68, 177, 156)
172.53889800000002;50.5261571904;Female;Underweight;(246, 215, 197);(101, 202, 36);(64, 167, 109)
176.7212874;59.087570112799995;Male;Ideal;(253, 220, 213);(96, 163, 167);(195, 56, 169)
164.8776484;64.0796675872;Female;Ideal;(252, 218, 191);(69, 149, 199);(76, 225, 19)
170.79414659999998;48.9573638992;Female;Underweight;(246, 215, 197);(99, 187, 230);(210, 88, 22)
169.5024804;58.333881645599995;Male;Ideal;(252, 218, 191);(37, 117, 5);(240, 102, 233)
167.91071319999998;56.2836911648;Female;Ideal;(127, 41, 44);(206, 180, 140);(204, 4, 161)
169.91916740000002;56.339981932;Female;Ideal;(226, 165, 137);(65, 77, 219);(130, 237, 221)
177.7379478;52.8029168752;Female;Underweight;(204, 150, 103);(158, 83, 64);(26, 214, 101)
178.9188446;63.2256899288;Male;Ideal;(252, 218, 191);(43, 190, 141);(219, 116, 139)
178.0888234;68.3868411416;Male;Ideal;(235, 185, 152);(58, 146, 13);(106, 185, 29)
167.63674880000002;61.166064734399995;Female;Ideal;(252, 218, 191);(227, 220, 91);(57, 109, 171)
177.6897132;65.3933153784;Male;Ideal;(253, 220, 213);(210, 141, 12);(57, 55, 14)
176.867185;59.0081007944;Male;Ideal;(235, 185, 152);(212, 230, 170);(6, 31, 235)
165.9521446;55.013860360799995;Female;Ideal;(235, 185, 152);(178, 133, 73);(87, 129, 116)
164.249608;55.2045504376;Female;Ideal;(127, 41, 44);(112, 90, 202);(241, 200, 24)
171.72051;60.7056234952;Male;Ideal;(243, 214, 200);(57, 45, 235);(144, 68, 215)
165.70342780000001;57.7756913304;Female;Ideal;(119, 78, 58);(113, 166, 222);(253, 144, 198)
175.0984306;57.9217479544;Female;Ideal;(204, 150, 103);(169, 136, 11);(92, 65, 193)
168.26524640000002;59.395060129600004;Female;Ideal;(119, 78, 58);(38, 233, 137);(89, 140, 189)
171.513881;53.773104804;Female;Underweight;(127, 41, 44);(250, 141, 217);(76, 70, 98)
175.2257354;52.1219392056;Female;Underweight;(235, 185, 152);(5, 11, 110);(102, 129, 97)
174.8648522;52.395046948799994;Female;Underweight;(243, 214, 200);(254, 232, 125);(170, 130, 21)
169.9003714;49.7239797384;Female;Underweight;(204, 150, 103);(216, 35, 76);(117, 152, 110)
170.46892499999998;58.25531951119999;Male;Ideal;(243, 214, 200);(32, 124, 157);(182, 54, 13)
180.3470866;60.5377944552;Male;Ideal;(253, 220, 213);(112, 58, 25);(50, 222, 8)
177.78826519999998;60.0947257896;Male;Ideal;(127, 41, 44);(228, 143, 246);(71, 172, 47)
171.83633400000002;60.027458096;Male;Ideal;(243, 214, 200);(100, 148, 242);(76, 31, 181)
169.2070276;55.225052796;Female;Ideal;(119, 78, 58);(94, 33, 186);(219, 232, 106)
167.95468060000002;52.53502544;Female;Ideal;(127, 41, 44);(230, 91, 241);(22, 44, 223)
